o:id,url,o:resource_template,o:resource_class,o:owner,o:is_public,o:item_set/o:id,o:item_set/dcterms:title,o:media/o:id,o:media/file,dcterms:title,dcterms:type,dcterms:identifier,dcterms:alternative,dcterms:references,ric:hasOrHadCategory,ric:latitude,ric:longitude,gn:parentADM1,gn:population
1212,https://undusting.org/edut710/admin/item/1212,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,אמירים,"moshav | מושב",710.Loc.00061,Amirim,https://www.wikidata.org/wiki/Q2413397,"Israel Location",32.93824167,35.45173333,"Merom HaGalil Regional Council | מרום הגליל",813
1211,https://undusting.org/edut710/admin/item/1211,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,עמיעד,"kibbutz | קיבוץ",710.Loc.00062,Ami'ad|Ammi'ad,https://www.wikidata.org/wiki/Q2910412,"Israel Location",32.92824722,35.5407,"Upper Galilee Regional Council | הגליל העליון",421
1210,https://undusting.org/edut710/admin/item/1210,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,עמיעוז,"moshav | מושב",710.Loc.0056,Ami'oz|Ammi'oz,https://www.wikidata.org/wiki/Q2888841,"710_Locations | Israel Location",31.2484,34.4142,"Eshkol Regional Council | אשכול",196
1209,https://undusting.org/edut710/admin/item/1209,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,עמיחי,"Israeli settlement | ישוב",710.Loc.00064,Amichai|Ammihay,https://www.wikidata.org/wiki/Q30161252,"Israel Location",32.0465,35.3233,"Gush Shiloh|Mateh Binyamin Regional Council | מטה בנימין",238
1208,https://undusting.org/edut710/admin/item/1208,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,עמינדב,"human settlement | מושב",710.Loc.00066,Aminadav|Amminadav,https://www.wikidata.org/wiki/Q2843398,"Israel Location",31.7515,35.1424,"Mateh Yehuda Regional Council | מטה יהודה",1086
1207,https://undusting.org/edut710/admin/item/1207,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,עמיקם,"moshav | מושב",710.Loc.00067,Amikam|Ammiqam,https://www.wikidata.org/wiki/Q2340747,"Israel Location",32.56361111,35.02083333,"Alona Regional Council | אלונה",707
1206,https://undusting.org/edut710/admin/item/1206,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,אמנון,"moshav | מושב",710.Loc.00068,Amnun,https://www.wikidata.org/wiki/Q2889113,"Israel Location",32.90449722,35.5709,"Mevo'ot HaHermon Regional Council | מבואות החרמון",313
1205,https://undusting.org/edut710/admin/item/1205,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,עמקה,"moshav | מושב",710.Loc.00069,Amka|Amqa,https://www.wikidata.org/wiki/Q2914984,"Israel Location",32.97944444,35.16333333,"Mateh Asher Regional Council | מטה אשר",644
1204,https://undusting.org/edut710/admin/item/1204,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,עמוקה,"human settlement | ישוב",710.Loc.00070,Amuka|Amuqqa,https://www.wikidata.org/wiki/Q2918000,"Israel Location",32.99771944,35.52383889,"Merom HaGalil Regional Council | מרום הגליל",125
1203,https://undusting.org/edut710/admin/item/1203,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,אניעם,"moshav | מושב",710.Loc.00071,Aniam|Ani'am,https://www.wikidata.org/wiki/Q2893618,"Israel Location",32.95779722,35.7402,"Golan Regional Council | גולן",536
1202,https://undusting.org/edut710/admin/item/1202,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,ערערה,"local council in Israel | מועצה מקומית",710.Loc.00072,Ar'ara,https://www.wikidata.org/wiki/Q2915935,"Israel Location",32.49455833,35.09411389,"Hadera Subdistrict",25823
1201,https://undusting.org/edut710/admin/item/1201,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,ערערה-בנגב,"local council in Israel | מועצה מקומית",710.Loc.00073,"Ar'arat An-naqab|Ar'ara-banegev",https://www.wikidata.org/wiki/Q2915541,"Israel Location",31.15972222,35.02361111,"Beersheba Subdistrict",19681
1200,https://undusting.org/edut710/admin/item/1200,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,ערד,"city | עיר",710.Loc.00074,Arad,https://www.wikidata.org/wiki/Q152473,"Israel Location",31.26027778,35.21472222,"Beersheba Subdistrict",24436
1199,https://undusting.org/edut710/admin/item/1199,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,עראמשה,"human settlement | ישוב",710.Loc.00075,"Arab Al-aramshe|Aramsha",https://www.wikidata.org/wiki/Q2777159,"Israel Location",33.09005,35.22862778,"Mateh Asher Regional Council | מטה אשר",1682
1198,https://undusting.org/edut710/admin/item/1198,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,ארבל,"moshav | מושב",710.Loc.00076,Arbel,https://www.wikidata.org/wiki/Q2889205,"Israel Location",32.81222222,35.4825,"Lower Galilee Regional Council | הגליל התחתון",732
1197,https://undusting.org/edut710/admin/item/1197,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,ארגמן,"Israeli settlement | מושב",710.Loc.00077,Argaman,https://www.wikidata.org/wiki/Q2889523,"Israel Location",32.17249722,35.5219,"Bik'at HaYarden Regional Council | ערבות הירדן",130
1196,https://undusting.org/edut710/admin/item/1196,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,אריאל,"Israeli settlement | ישוב",710.Loc.00078,Ariel|Ari'el,https://www.wikidata.org/wiki/Q169310,"Israel Location",32.10611111,35.18777778,"Judea and Samaria Area|Israeli-occupied territories|Salfit Governorate",20540
1195,https://undusting.org/edut710/admin/item/1195,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"ערב אל נעים","human settlement | ישוב",710.Loc.00081,"Arab Al-na'im|Arrab Al Naim",https://www.wikidata.org/wiki/Q2911461,"Israel Location",32.88718889,35.29261111,"Misgav Regional Council | משגב",733
1194,https://undusting.org/edut710/admin/item/1194,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,עראבה,"city | עיר",710.Loc.00082,Arraba|Arrabe,https://www.wikidata.org/wiki/Q2568887,"Israel Location",32.85111111,35.33861111,"Northern District",27000
1193,https://undusting.org/edut710/admin/item/1193,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,ארסוף,"human settlement | ישוב",710.Loc.00084,"Arsuf, Hof Hasharon|Arsuf",https://www.wikidata.org/wiki/Q2890227,"Israel Location",32.2276,34.8646,"Hof HaSharon Regional Council | חוף השרון",166
1192,https://undusting.org/edut710/admin/item/1192,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,ערוגות,"moshav | מושב",710.Loc.00085,Arugot,https://www.wikidata.org/wiki/Q2449546,"Israel Location",31.7347,34.77069722,"Be'er Tuvia Regional Council | באר טוביה",1147
1191,https://undusting.org/edut710/admin/item/1191,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"אסד (שבט)",,710.Loc.00086,Asad,,"Israel Location",,,,
1190,https://undusting.org/edut710/admin/item/1190,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,אספר,"Israeli settlement | ישוב",710.Loc.00087,Metzad|Asefar,https://www.wikidata.org/wiki/Q2916610,"Israel Location",31.58584722,35.18723611,"Gush Etzion Regional Council | גוש עציון",932
1189,https://undusting.org/edut710/admin/item/1189,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,עשרת,"human settlement | מושב",710.Loc.00088,Aseret,https://www.wikidata.org/wiki/Q2920046,"Israel Location",31.8246,34.74689722,"Gederot Regional Council | גדרות",1012
1188,https://undusting.org/edut710/admin/item/1188,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,אשלים,"human settlement | ישוב",710.Loc.00089,Ashalim,https://www.wikidata.org/wiki/Q656253,"Israel Location",30.96249722,34.7015,"Ramat Negev Regional Council | רמת נגב",525
1187,https://undusting.org/edut710/admin/item/1187,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,אשדוד,"city | עיר",710.Loc.00090,Ashdod,https://www.wikidata.org/wiki/Q171639,"Israel Location",31.79777778,34.65027778,"Ashkelon Subdistrict",220174
1186,https://undusting.org/edut710/admin/item/1186,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"אשדות יעקב (איחוד)","kibbutz | קיבוץ",710.Loc.00091,"Ashdot Ya'akov Ihud|Ashdot Ya'aqov(ihud)",https://www.wikidata.org/wiki/Q1853103,"Israel Location",32.65939722,35.5816,"Emek HaYarden Regional Council | עמק הירדן",1003
1185,https://undusting.org/edut710/admin/item/1185,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"אשדות יעקב (מאוחד)","kibbutz | קיבוץ",710.Loc.00092,"Ashdot Ya'akov Meuhad|Ashdot Ya'aqov(me'uh",https://www.wikidata.org/wiki/Q2888752,"Israel Location",32.6655,35.5822,"Emek HaYarden Regional Council | עמק הירדן",583
1184,https://undusting.org/edut710/admin/item/1184,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,אשרת,"community settlement | ישוב קהילתי",710.Loc.00093,Oshrat|Asherat,https://www.wikidata.org/wiki/Q2891251,"Israel Location",32.9716,35.1554,"Mateh Asher Regional Council | מטה אשר",551
1183,https://undusting.org/edut710/admin/item/1183,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,אשקלון,"city | עיר",710.Loc.0010,Ashkelon|Ashqelon,https://www.wikidata.org/wiki/Q60956,"710_Locations | Israel Location",31.66583333,34.56638889,"Ashkelon Subdistrict",134454
1182,https://undusting.org/edut710/admin/item/1182,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"עטאוונה (שבט)",,710.Loc.00095,Atawne,,"Israel Location",,,,
1181,https://undusting.org/edut710/admin/item/1181,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,עטרת,"Israeli settlement | ישוב",710.Loc.00096,Ateret,https://www.wikidata.org/wiki/Q2504200,"Israel Location",31.99973889,35.17688889,"Mateh Binyamin Regional Council | מטה בנימין",954
1180,https://undusting.org/edut710/admin/item/1180,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,עתלית,"human settlement | ישוב",710.Loc.00097,Atlit,https://www.wikidata.org/wiki/Q757398,"Israel Location",32.68722222,34.93833333,"Hof HaCarmel Regional Council | חוף הכרמל",10474
1179,https://undusting.org/edut710/admin/item/1179,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"אטרש (שבט)",Atrash,710.Loc.00098,אטרש|Atrash,https://www.wikidata.org/wiki/Q16130757,"Israel Location",31.26821,34.93721572,,
1178,https://undusting.org/edut710/admin/item/1178,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"עצמון שגב","human settlement | ישוב",710.Loc.00099,Atzmon|Atsmon-segev,https://www.wikidata.org/wiki/Q2889564,"Israel Location",32.86643056,35.25130833,"Misgav Regional Council | משגב",1121
1177,https://undusting.org/edut710/admin/item/1177,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,עבדון,"village | כפר",710.Loc.00100,Avdon,https://www.wikidata.org/wiki/Q2582129,"Israel Location",54.66916667,55.71638889,"Avdonsky selsoviet | מעלה יוסף",5263
1176,https://undusting.org/edut710/admin/item/1176,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,אבנת,"Israeli settlement | ישוב קהילתי",710.Loc.00101,Ovnat|Avenat,https://www.wikidata.org/wiki/Q2776370,"Israel Location",31.6792,35.43679722,"Megilot Regional Council | מגילות ים המלח",237
1175,https://undusting.org/edut710/admin/item/1175,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,אביאל,"moshav | מושב",710.Loc.00102,Aviel|Avi'el,https://www.wikidata.org/wiki/Q2523691,"Israel Location",32.53027778,34.99333333,"Alona Regional Council | אלונה",812
1174,https://undusting.org/edut710/admin/item/1174,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,אביעזר,"moshav | מושב",710.Loc.00103,Aviezer|Avi'ezer,https://www.wikidata.org/wiki/Q2889308,"Israel Location",31.68159722,35.0168,"Mateh Yehuda Regional Council | מטה יהודה",883
1173,https://undusting.org/edut710/admin/item/1173,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,אביגדור,"moshav | מושב",710.Loc.00104,Avigdor|Avigedor,https://www.wikidata.org/wiki/Q2570427,"Israel Location",31.70939722,34.74399722,"Be'er Tuvia Regional Council | באר טוביה",793
1172,https://undusting.org/edut710/admin/item/1172,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,אביחיל,"moshav | מושב",710.Loc.00105,Avihayil,https://www.wikidata.org/wiki/Q2889938,"Israel Location",32.3504,34.8721,"Hefer Valley Regional Council | עמק חפר",1402
1171,https://undusting.org/edut710/admin/item/1171,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,אביטל,"moshav | מושב",710.Loc.00106,Avital,https://www.wikidata.org/wiki/Q2889350,"Israel Location",32.55797222,35.30570278,"Gilboa Regional Council | הגלבוע",519
1170,https://undusting.org/edut710/admin/item/1170,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,אביבים,"moshav | מושב",710.Loc.00107,Avivim,https://www.wikidata.org/wiki/Q2889493,"Israel Location",33.08922222,35.47206389,"Merom HaGalil Regional Council | מרום הגליל",489
1169,https://undusting.org/edut710/admin/item/1169,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"אבני איתן","moshav | מושב",710.Loc.00108,"Avnei Eitan|Avne Etan",https://www.wikidata.org/wiki/Q2889675,"Israel Location",32.82472222,35.76666667,"Golan Regional Council | גולן",725
1168,https://undusting.org/edut710/admin/item/1168,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"אבני חפץ","Israeli settlement | ישוב",710.Loc.00109,"Avnei Hefetz|Avne Hefez",https://www.wikidata.org/wiki/Q2889373,"Israel Location",32.28462778,35.07398056,"Shomron Regional Council | שומרון",2223
1167,https://undusting.org/edut710/admin/item/1167,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,אבשלום,"human settlement | ישוב",710.Loc.0003,Avshalom,https://www.wikidata.org/wiki/Q2889958,"710_Locations | Israel Location",31.19540278,34.33163333,"Eshkol Regional Council | אשכול",261
1166,https://undusting.org/edut710/admin/item/1166,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,אבטליון,"community settlement | ישוב קהילתי",710.Loc.00111,Avtalion|Avtalyon,https://www.wikidata.org/wiki/Q2890163,"Israel Location",32.83695,35.34710556,"Misgav Regional Council | משגב",436
1165,https://undusting.org/edut710/admin/item/1165,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,עיינות,"human settlement | ישוב",710.Loc.00112,Ayanot,https://www.wikidata.org/wiki/Q2916727,"Israel Location",31.9158,34.76809722,"Gan Raveh Regional Council | גן רווה",340
1164,https://undusting.org/edut710/admin/item/1164,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"איילת השחר","kibbutz | קיבוץ",710.Loc.00113,"Ayelet Hashahar|Ayyelet Hashahar",https://www.wikidata.org/wiki/Q567912,"Israel Location",33.02279722,35.57759722,"Upper Galilee Regional Council | הגליל העליון",1134
1163,https://undusting.org/edut710/admin/item/1163,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,עזריה,"moshav | מושב",710.Loc.00114,Azaria|Azarya,https://www.wikidata.org/wiki/Q2889725,"Israel Location",31.88909722,34.90979722,"Gezer Regional Council | גזר",1227
1162,https://undusting.org/edut710/admin/item/1162,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,אזור,"human settlement | ישוב",710.Loc.00115,Azor,https://www.wikidata.org/wiki/Q952186,"Israel Location",32.01666667,34.81666667,"Tel Aviv District",13481
1161,https://undusting.org/edut710/admin/item/1161,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,עזריאל,"moshav | מושב",710.Loc.00116,Azri'el,https://www.wikidata.org/wiki/Q2920475,"Israel Location",32.2623,34.97099722,"Lev HaSharon Regional Council | לב השרון",859
1160,https://undusting.org/edut710/admin/item/1160,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,עזריקם,"moshav | מושב",710.Loc.00117,Azrikam|Azriqam,https://www.wikidata.org/wiki/Q2627229,"Israel Location",31.75039722,34.6959,"Be'er Tuvia Regional Council | באר טוביה",1495
1159,https://undusting.org/edut710/admin/item/1159,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,בחן,"kibbutz | קיבוץ",710.Loc.00118,Bahan,https://www.wikidata.org/wiki/Q2890692,"Israel Location",32.35083333,35.01916667,"Hefer Valley Regional Council | עמק חפר",1084
1158,https://undusting.org/edut710/admin/item/1158,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,בלפוריה,"moshav | מושב",710.Loc.00119,Balfouria|Balfuriyya,https://www.wikidata.org/wiki/Q2479614,"Israel Location",32.6302,35.2963,"Jezreel Valley Regional Council | עמק יזרעאל",530
1157,https://undusting.org/edut710/admin/item/1157,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"באקה אל-גרביה","human settlement | ישוב",710.Loc.00120,"Baqa Al-gharbiyye",https://www.wikidata.org/wiki/Q2916599,"Israel Location",32.42032778,35.04218056,"Haifa District",28125
