File,dcterms:identifier,status,omeka.walls,Location,OmekaIDLocation,LocationsHarpz,harpaz.location,harpas.death.location,note,name yael,harpaz id_,harpaz first and last name,id from btl,Name btl,facet
authorities-edut710-dead-kidnapped.csv,Per.710.09759,שוחררו,1440,בארי,1135,בארי,בארי,,,ליאם אור,hrpz:1321,ליאם אור,,ליאם אור,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09760,בשבי,1439,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,,,איתן מור,hrpz:1316,איתן מור,,איתן מור,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09762,בשבי,1437,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,פסטיבל נובה,,אליקים ליבמן,hrpz:798,אליקים ליבמן,,אליקים ליבמן,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09763,בשבי,1436,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,,,אנדרי קוזלוב,hrpz:785,אנדריי קוזלוב,,אנדרי קוזלוב,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09765,שוחררו,1434,ניר עוז,422,ניר עוז,ניר עוז,,,שני גורן,hrpz:570,שני גורן,,שני גורן,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09766,שוחררו,1433,בארי,1135,בארי,בארי,,,עלמה אור,hrpz:1319,עלמה אור,,עלמה אור,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09767,בשבי,1432,בארי,1135,בארי,בארי,בארי,,דרור אור,hrpz:1320,דרור אור,,דרור אור,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09768,שוחררו,1431,בארי,1135,בארי,בארי,,,נועם אור,hrpz:1322,נועם אור,,נועם אור,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09769,שוחררו,1430,בארי,1135,בארי,בארי,,,נוגה וייס,hrpz:1350,נוגה וייס,,נוגה וייס,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09770,שוחררו,1429,בארי,1135,בארי,בארי,,,שירי וייס,hrpz:1353,שירי וייס,,שירי וייס,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09771,בשבי,1428,ניר עוז,422,ניר עוז,ניר עוז,,,שגיא דקל חן,hrpz:561,שגיא דקל חן,,שגיא דקל חן,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09772,שוחררו,1427,בארי,1135,בארי,בארי,,,אמילי הנד,hrpz:83,אמילי הנד,,אמילי הנד,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09773,בשבי,1426,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,,,עדן ירושלמי,hrpz:1336,עדן ירושלמי,,עדן ירושלמי,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09774,בשבי,1425,ניר עוז,422,ניר עוז,ניר עוז,,,איציק אלגרט,hrpz:564,איציק אלגרט,,איציק אלגרט,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09775,בשבי,1424,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,,,שלומי זיו,hrpz:969,שלומי זיו,,שלומי זיו,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09776,בשבי,1423,נירים,417,חאן יונס,נירים,חאן יונס,,נדב פופלוול,hrpz:666,נדב פופלוול,,נדב פופלוול,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09777,שוחררו,1422,נירים,417,נירים,נירים,,,חנה פרי,hrpz:665,חנה פרי,,חנה פרי,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09778,בשבי,1421,ניר עוז,422,חאן יונס,ניר עוז,חאן יונס,,חיים פרי,hrpz:608,חיים פרי,,חיים פרי,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09779,בשבי,1420,נירים,417,נירים,נירים,,,עידן אלכסנדר,hrpz:1337,עידן אלכסנדר,,עידן אלכסנדר,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09780,בשבי,1419,עלומים,1217,עלומים,עלומים,,,ביפין ג'ושי,hrpz:19,ביפין ג׳ושי,,ביפין ג'ושי,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09783,בשבי,1416,פסטיבל נובה,6,אזור מפלסים,סמוך למפלסים,סמוך למפלסים,,אוריון הרננדס ראדו,hrpz:1589,אוריון הרננדס-ראדו,,אוריון הרננדס ראדו,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09785,שוחררו,1414,ניר עוז,422,ניר עוז,ניר עוז,,,אור יעקב,hrpz:640,אור יעקב,,אור יעקב,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09786,שוחררו,1413,ניר עוז,422,ניר עוז,ניר עוז,,,יגיל יעקב,hrpz:641,יגיל יעקב,,יגיל יעקב,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09788,שוחררו,1411,נירים,417,נירים,נירים,,,נורלין בבדילה אגוג'ו,hrpz:1663,נורלין בבדילה,,נורלין בבדילה אגוג'ו,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09789,שוחררו,1410,ניר עוז,422,ניר עוז,ניר עוז,,,מרגלית מוזס,hrpz:599,מרגלית מוזס,,מרגלית מוזס,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09790,נחטפו ונרצחו,1409,בארי,1135,נוסייראת,בארי,נוסייראת,,איתי סבירסקי,hrpz:135,איתי סבירסקי,btl:44131,איתי סבירסקי,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.09791,בשבי,1408,מעבר ארז,1292,מעבר ארז,מעבר ארז,,,תמיר נמרודי,hrpz:207,תמיר נמרודי,,תמיר נמרודי,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09792,שוחררו,1407,ניר עוז,422,ניר עוז,ניר עוז,,,נילי מרגלית,hrpz:593,נילי מרגלית,,נילי מרגלית,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09793,בשבי,1406,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,,,אלמוג סרוסי,hrpz:1458,אלמוג סרוסי,,אלמוג סרוסי,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09794,בשבי,1405,כפר עזה,743,כפר עזה,כפר עזה,,,דורון שטיינברכר,hrpz:1331,דורון שטיינברכר,,דורון שטיינברכר,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09795,בשבי,1404,כיסופים,666,כיסופים,כיסופים,,,שלמה מנצור,hrpz:1603,שלמה מנצור,,שלמה מנצור,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09797,שוחררו,1402,חולית,807,חולית,חולית,,,עיישאה אלזיאדנה,hrpz:1634,עאישה אלזיאדנה,,עיישאה אלזיאדנה,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09798,בשבי,1401,חולית,807,חולית,חולית,,,חמזה אלזיאדנה,hrpz:1636,חמזה אלזיאדנה,,חמזה אלזיאדנה,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09799,בשבי,1400,ישע,62,ישע גידולי אגו,ישע גידולי אגו,,,פרחאן אלקאדי,hrpz:1691,קאיד אלקאדי,,פרחאן אלקאדי,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09800,שוחררו,1399,חולית,807,חולית,חולית,,,בילאל אלזיאדנה,hrpz:1635,בילאל אלזיאדנה,,בילאל אלזיאדנה,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09801,נחטפו ונרצחו,1398,ניר עם,431,שג'אעיה,מערבית לניר עם,ירי בשוגג בשג'אעיה,,סאמר פואד אל-טלאלקה,hrpz:1690,סאמר אלטלאלקה,btl:44121,סאמר פואד אל-טלאלקה,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.09803,שוחררו,1396,ניר עוז,422,ניר עוז,ניר עוז,,,יובל אנגל,hrpz:544,יובל אנגל,,יובל אנגל,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09804,שוחררו,1395,ניר עוז,422,ניר עוז,ניר עוז,,,מיקה אנגל,hrpz:542,מיקה אנגל,,מיקה אנגל,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09806,שוחררו,1393,ניר עוז,422,ניר עוז,ניר עוז,,,קרינה אנגל-ברט,hrpz:545,קרינה אנגל-ברט,,קרינה אנגל-ברט,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09807,בשבי,1392,ניר עוז,422,ניר עוז,ניר עוז,,,אלכס דנציג,hrpz:560,אלכס דנציג,,אלכס דנציג,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09808,בשבי,1391,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,,,רומי לשם גונן,hrpz:762,רומי גונן,,רומי לשם גונן,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09809,בשבי,1390,פסטיבל נובה,6,אזור מפלסים,סמוך למפלסים,סמוך למפלסים,,עמית בוסקילה,hrpz:716,עמית בוסקילה,,עמית בוסקילה,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09811,שוחררו,1388,ניר יצחק,419,ניר יצחק,ניר יצחק,,,לואיס נורברטו הר,hrpz:654,לואיס הר,,לואיס נורברטו הר,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09813,בשבי,1386,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,,,אלקנה בוחבוט,hrpz:1054,אלקנה בוחבוט,,אלקנה בוחבוט,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09814,בשבי,1385,בארי,1135,בארי,בארי,,,אלי שרעבי,hrpz:118,אלי שרעבי,,אלי שרעבי,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09815,בשבי,1384,פסטיבל נובה,6,מיגונית בצומת רעים (מערב),מיגונית בצומת רעים (מערב),,,הירש גולדברג פולין,hrpz:773,הירש גולדברג-פולין,,הירש גולדברג פולין,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09816,נחטפו ונרצחו,1383,כפר עזה,743,שג'אעיה,כפר עזה,ירי בשוגג בשג'אעיה,,אלון לולו שמריז,hrpz:1327,אלון שמריז,44120,אלון לולו שמריז,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09817,בשבי,1382,מוצב נחל עוז,1283,מוצב נחל עוז,מוצב נחל עוז,,,דניאלה גלבוע,hrpz:415,דניאלה גלבוע,,דניאלה גלבוע,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09818,שוחררו,1381,כפר עזה,743,כפר עזה,כפר עזה,,,חן אלמוג גולדשטיין,hrpz:304,חן גולדשטיין,,חן אלמוג גולדשטיין,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09819,שוחררו,1380,כפר עזה,743,כפר עזה,כפר עזה,,,אגם גולדשטיין,hrpz:303,אגם גולדשטיין,,אגם גולדשטיין,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09820,שוחררו,1379,כפר עזה,743,כפר עזה,כפר עזה,,,גל גולדשטיין,hrpz:305,אלמוג גולדשטיין,,גל גולדשטיין,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09821,שוחררו,1378,כפר עזה,743,כפר עזה,כפר עזה,,,טל גולדשטיין,hrpz:306,טל גולדשטיין,,טל גולדשטיין,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09822,שוחררו,1377,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,,,רוני קריבוי,hrpz:1351,רוני קריבוי,,רוני קריבוי,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09823,שוחררו,1376,ניר עוז,422,ניר עוז,ניר עוז,,,עדינה משה,hrpz:597,עדינה משה,,עדינה משה,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09824,בשבי,1375,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,,,גיא גלבוע דלאל,hrpz:756,גיא גלבוע-דלאל,,גיא גלבוע דלאל,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09825,בשבי,1374,נחל עוז,491,נחל עוז,נחל עוז,,,צחי עידן,hrpz:417,צחי עידן,,צחי עידן,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09826,שוחררו,1373,ניר עוז,422,ניר עוז,ניר עוז,,,אילנה גריצבסקי,hrpz:571,אילנה גריצבסקי,,אילנה גריצבסקי,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09827,בשבי,1372,ניר עוז,422,ניר עוז,ניר עוז,,,עודד ליפשיץ,hrpz:591,עודד ליפשיץ,,עודד ליפשיץ,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09828,שוחררו,1371,בארי,1135,בארי,בארי,,,רז בן עמי,hrpz:46,רז בן עמי,,רז בן עמי,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09829,שוחררו,1370,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,,,מורן ינאי,hrpz:964,מורן ינאי,,מורן ינאי,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09830,בשבי,1369,ניר עוז,422,חאן יונס,ניר עוז,חאן יונס,,עמירם קופר,hrpz:556,עמירם קופר,,עמירם קופר,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09831,שוחררו,1368,בארי,1135,בארי,בארי,,,ירדן רומן גת,hrpz:114,ירדן רומן-גת,,ירדן רומן גת,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09832,בשבי,1367,בארי,1135,בארי,בארי,,,כרמל גת,hrpz:74,כרמל גת,,כרמל גת,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09833,שוחררו,1366,נירים,417,נירים,נירים,,,רימון קירשט בוכשטב,hrpz:1352,רימון קירשט בוכשטב,,רימון קירשט בוכשטב,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09834,בשבי,1365,נירים,417,נירים,נירים,,,יגב בוכשטב,hrpz:1347,יגב בוכשטב,,יגב בוכשטב,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09835,בשבי,1364,ניר עוז,422,ניר עוז,ניר עוז,,,יאיר הורן,hrpz:574,יאיר הורן,,יאיר הורן,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09836,בשבי,1363,ניר עוז,422,ניר עוז,ניר עוז,,,איתן הורן,hrpz:573,איתן הורן,,איתן הורן,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09837,בשבי,1362,ניר יצחק,419,ניר יצחק,ניר יצחק,ניר יצחק,,ליאור רודאיף,hrpz:659,ליאור רודאיף,,ליאור רודאיף,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09838,שוחררו,1361,בארי,1135,בארי,בארי,,,יהל שוהם,hrpz:126,יהל שוהם,,יהל שוהם,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09839,שוחררו,1360,בארי,1135,בארי,בארי,,,נווה שוהם,hrpz:127,נווה שוהם,,נווה שוהם,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09840,בשבי,1359,בארי,1135,בארי,בארי,,,טל שוהם,hrpz:128,טל שוהם,,טל שוהם,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09841,שוחררו,1358,בארי,1135,בארי,בארי,,,עדי שוהם,hrpz:125,עדי שוהם,,עדי שוהם,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.09842,שוחררו,1357,בארי,1135,בארי,בארי,,,שושן הרן,hrpz:130,שושן הרן,,שושן הרן,יש התאמה רק להרפז
